Title,Company,Location,Experience,Description,Apply Link,Tags,Posted
Senior Data Scientist,Capgemini,Gurugram,5-9 Yrs,"Usage of Transformers for NLP and experience with LLMs like (ChatGPT, Llama) and usage ...",https://www.naukri.com/job-listings-senior-data-scientist-capgemini-technology-services-india-limited-gurugram-5-to-9-years-120625933338,"numpy, sql, java, python, pandas, scala, poc, nltk",3 weeks ago
Lead Data Science,Capgemini,Gurugram,8-13 Yrs,"Experience with open-source OCR engines like Tesseract, Speech recognition, Computer Vi...",https://www.naukri.com/job-listings-lead-data-science-capgemini-technology-services-india-limited-gurugram-8-to-13-years-060625922476,"numpy, tensorflow, scipy, python, pandas, algorithms, nltk, dl",3+ weeks ago
Senior Python Developer (Pandas and Numpy - Must),Atyeti,"Hybrid - Pune, Mumbai (All Areas)",4-9 Yrs,Working experience on APIs is a must . 4+ years of Total experience An extensive exper...,https://www.naukri.com/job-listings-senior-python-developer-pandas-and-numpy-must-atyeti-pune-mumbai-all-areas-4-to-9-years-010725014611,"OOPS, Pandas, Numpy, Python, Django, Flask, Development, Senior",4 days ago
Application Lead,Accenture,Hyderabad,5-10 Yrs,. Educational Qualification : 15 years full time educationAdditional Information:The ca...,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-hyderabad-5-to-10-years-120625932084,"scipy, python, numpy, data science, automotive ecu, data analytics, canoe, canalyzer",3 weeks ago
Senior Data Scientist,Caterpillar Inc,Bengaluru,5-8 Yrs,"The preference for this role is to be based out of . Whitefield Office, Bangalore, Indi...",https://www.naukri.com/job-listings-senior-data-scientist-caterpillar-india-engineering-solutions-private-limited-bengaluru-5-to-8-years-050625925045,"python, statistical tools, presentation skills, debugging, data visualization, scipy, snowflake, github",3+ weeks ago
Senior Data Science Consultant – Optimization Projects,Sketch Lighting,"Noida, Faridabad, Delhi",8-13 Yrs,"The ideal candidate should have a strong background in data science, operations researc...",https://www.naukri.com/job-listings-senior-data-science-consultant-optimization-projects-sketch-lighting-noida-faridabad-delhi-8-to-13-years-170625920477,"Data Science, SciPy, Pandas, CPLEX, Pyomo, Scikit-learn, Gurobi, NumPy",2 weeks ago
AI Engineer || 12 Lakhs CTC,Robotics Technologies,Hyderabad(Banjara hills),5-6 Yrs,"Dear Candidate, We are seeking a highly skilled and motivated Software Engineer with e...",https://www.naukri.com/job-listings-ai-engineer-12-lakhs-ctc-vcloud-technologies-investment-hyderabad-5-to-6-years-190625011944,"Artificial Intelligence, Natural Language Processing, Ai Algorithms, Ml, Tensorflow, Matplotlib, Scipy, Gensim",2 weeks ago
AI Engineer || 12 Lakhs CTC,Robotics Technologies,Hyderabad(Banjara hills),5-7 Yrs,"Dear Candidate, We are seeking a highly skilled and motivated Software Engineer with e...",https://www.naukri.com/job-listings-ai-engineer-12-lakhs-ctc-vcloud-technologies-investment-hyderabad-5-to-7-years-170625008742,"Artificial Intelligence, Natural Language Processing, Ai Algorithms, Ml, Tensorflow, Matplotlib, Scipy, Gensim",2 weeks ago
Senior MLE,Anheuser Busch InBev,Nashik,5-9 Yrs,"Academic degree in, but not limited to, Bachelors or masters in computer application, C...",https://www.naukri.com/job-listings-senior-mle-abinbev-india-private-limited-nashik-5-to-9-years-220525505010,"data bricks, scipy, tensorflow, python, scikit-learn, statsmodels, numpy, Data",3+ weeks ago
Senior MLE,Anheuser Busch InBev,Bengaluru,5-9 Yrs,"Academic degree in, but not limited to, Bachelors or masters in computer application, C...",https://www.naukri.com/job-listings-senior-mle-abinbev-india-private-limited-bengaluru-5-to-9-years-220525505009,"data bricks, scipy, tensorflow, python, scikit-learn, statsmodels, numpy, Bricks",3+ weeks ago
Python AIML Developer,Euclid Innovations,"Hybrid - Hyderabad, Bengaluru",8-13 Yrs,Greetings from Euclid Innovations!!!We have Python with AIML with one of our client i...,https://www.naukri.com/job-listings-python-aiml-developer-euclid-innovations-hyderabad-bengaluru-8-to-13-years-300625002287,"NLP, Django, Python Development, Pytorch, Tensorflow, coding, Artificial Intelligence, AIML",5 days ago
ML Engineer (Python Developer),Infinity IT Staffing,Remote,6-9 Yrs,Only Immediate Joiners,https://www.naukri.com/job-listings-ml-engineer-python-developer-infinity-it-staffing-bengaluru-6-to-9-years-050625026321,"Python Development, MATLAB, SciPy, MATLAB syntax, NumPy, Python, Ml, Syntax",3+ weeks ago
Python Senior Developer,Infosys,Pune,3-5 Yrs,"Bachelor of Engineering, MCA, MTech . Service Line Preferred Good understanding of agil...",https://www.naukri.com/job-listings-python-senior-developer-infosys-limited-pune-3-to-5-years-030725924293,"numpy, api, pandas, django, flask, css, data validation, test cases",2 days ago
Python Developer,Infobeans,"Indore, Pune",3-6 Yrs,Ability to collaborate on projects and work independently when required Experience as a...,https://www.naukri.com/job-listings-python-developer-infobeans-technologies-limited-indore-pune-3-to-6-years-270625930016,"css, react.js, html, python, django, unit testing, django rest api, numpy",1 week ago
Ai Ml Engineer,Leading multinational company,Chennai,2-3 Yrs,"Essential Requirements: . Strong proficiency in Python, with experience in writing effi...",https://www.naukri.com/job-listings-ai-ml-engineer-talentboon-consulting-chennai-2-to-3-years-200625029024,"Sklearn, SciPy, nltk, Pandas, NumPy, data handling., Data Wrangling, Transformers",2 weeks ago
Python Developer,Clifyx Technology,Bengaluru,5-10 Yrs,5+ years development experience in Python . Good knowledge in software development & Te...,https://www.naukri.com/job-listings-python-developer-clifyx-technology-bengaluru-5-to-10-years-190625505171,"python, css, software development, c, natural language processing, python development, numpy, machine learning",2 weeks ago
Senior Data and applied Scientist,Pattern Technologies,Hybrid - Pune,4-6 Yrs,"Bachelor s or Master s in Data Science, Computer Science, Statistics, or a . related fi...",https://www.naukri.com/job-listings-senior-data-and-applied-scientist-pattern-technologies-pune-4-to-6-years-030725015613,"python, MLflow, SQL, aws, Machine Learning, Numpy, Scikit-Learn, GIT",2 days ago
Python Software Developer,Atyeti,"Pune, Mumbai (All Areas)",3-5 Yrs,"Role & responsibilities 4+ years of Total experience Strong technical, analytical, tr...",https://www.naukri.com/job-listings-python-software-developer-atyeti-pune-mumbai-all-areas-3-to-5-years-030725012505,"Pandas, Numpy, Python, Django, Flask, Software development, Development, Software",2 days ago
"Python , ETL, Pandas, numpy specialist",Diverse Lynx,Bengaluru,3-7 Yrs,"Diverse Lynx is looking for Python, ETL, Pandas, numpy to join our dynamic team and e...",https://www.naukri.com/job-listings-python-etl-pandas-numpy-specialist-diverse-lynx-bengaluru-3-to-7-years-190124500431,"Unix, Performance tuning, Oracle, Python, ETL, Performance, Numpy, Pandas",3+ weeks ago
Python Developer,Ppfas Asset Management,Mumbai,3-8 Yrs,The ideal candidate should have . 1-3. years of hands-on experience. in Python developm...,https://www.naukri.com/job-listings-python-developer-ppfas-asset-management-private-limited-mumbai-3-to-8-years-080425503269,"GIT, NoSQL, Coding, Django, Postgresql, MySQL, MongoDB, SDLC",3+ weeks ago
Lead Software Engineer,Gartner,Gurugram,6-8 Yrs,About this role:Lead Software Engineer (AI) position having experience in classic and g...,https://www.naukri.com/job-listings-lead-software-engineer-gartner-gurugram-6-to-8-years-260625019815,"Software Engineering, Airflow, Scipy, Azure, AWS Bedrock, PostgreSQL, embedding models, Scikit-Learn",1 week ago
Python Developer,Global Talent Pool,Bengaluru,1-3 Yrs,"Hands on experience with Python, Django framework.Hands on experience with front-end te...",https://www.naukri.com/job-listings-python-developer-global-talent-pool-bengaluru-1-to-3-years-020725931647,"css, html, javascript, django framework, django, django rest api, numpy, bootstrap",3 days ago
Python Developer,Global Talent Pool,Bengaluru,1-4 Yrs,". - Good knowledge of Python X and Django Framework, Good knowledge of databases (Post...",https://www.naukri.com/job-listings-python-developer-global-talent-pool-bengaluru-1-to-4-years-020725931293,"web services, dbms, api, python, django, css, django rest api, vue.js",3 days ago
Python Developer - Immediate Joiners Only | Aziro,Aziro Technologies India,"Hybrid - Noida, Chennai, Bengaluru",9-14 Yrs,"Bachelors degree in Computer Science, Software Engineering or a related field Exp - 9+ ...",https://www.naukri.com/job-listings-python-developer-immediate-joiners-only-aziro-aziro-technologies-india-noida-chennai-bengaluru-9-to-14-years-230625020766,"API, Python Development, Microservices, Fast Api, Python, Flask, Development",1 week ago
Python/Quant Developer,Vlink,"Noida, Gurugram, Bengaluru",5-8 Yrs,"Experience with Git, Docker, CI / CD, and modern development workflows. Required Qualif...",https://www.naukri.com/job-listings-python-quant-developer-seikor-group-noida-gurugram-bengaluru-5-to-8-years-260625035324,"SciPY, GIT, Docker, Pandas, NamPY, OOP, Algorithms, Data Structures",1 week ago
Python Developer,Innointel Global,Bengaluru(Koramangala),4-8 Yrs,Experience Level: 4-8 years Good to have) Experience with Retrieval-Augmented Generatio...,https://www.naukri.com/job-listings-python-developer-innointel-global-bengaluru-4-to-8-years-070625009620,"AI/ML, Aws Lambda, Artificial Intelligence, Rest APIs, Python Development, Docker, Websocket, Langchain",2 days ago
Developer AI Center of Excellence,IBM,Bengaluru,2-7 Yrs,2+ years of relevant industry experience. Proficiency in Python and experience in devel...,https://www.naukri.com/job-listings-developer-ai-center-of-excellence-ibm-india-pvt-limited-bengaluru-2-to-7-years-040725929434,"python, machine learning, deep learning, tensorflow, pytorch, image processing, natural language processing, scikit-learn",1 day ago
Data Engineer,Bestpeers Infosystem,Indore,1-3 Yrs,a Masters is a plusExperience Required:-Previous experience as a data engineer or in a ...,https://www.naukri.com/job-listings-data-engineer-bestpeers-infosystem-indore-1-to-3-years-260625030481,"ETL Tool, Pyspark, Azure Cloud, Postgresql, Pandas, Django Framework, AWS, Numpy",1 week ago
Python Developer,S&P Global Market Intelligence,Gurugram,8-10 Yrs,". Bachelors degree in computer science, Engineering, or a related discipline, or equiva...",https://www.naukri.com/job-listings-python-developer-sp-capital-iq-india-pvt-ltd-gurugram-8-to-10-years-180625913806,"Python, S3, Airflow, Git, CI/CD pipelines, Test frameworks, ECS, Docker",2 weeks ago
"Python Training, Internship and Job",AUM Education Foundation Trust,Pune,0-3 Yrs,": Python Training, Internship and Job Assistance . About the Role: We are seeking a mo...",https://www.naukri.com/job-listings-python-training-internship-and-aum-education-foundation-trust-pune-0-to-3-years-061224007031,"Python, RESTful API, Power Bi, LLMs, Pandas, FastAPI, Numpy, data analytics tools",5 days ago
Python developer,Algorithma,Kochi,2-5 Yrs,Bachelor s or master s degree in computer science or a related field . The ideal candid...,https://www.naukri.com/job-listings-python-developer-algorithma-kochi-2-to-5-years-290823500933,"Computer science, Cloud computing, Front end, Postgresql, Django, MySQL, Javascript, HTML",3+ weeks ago
Python Developer,Diverse Lynx,Bengaluru,2-6 Yrs,"Must have Hands-on experience in python Design, build and maintain effici...",https://www.naukri.com/job-listings-python-developer-diverse-lynx-bengaluru-2-to-6-years-210522500734,"Front end, Postgresql, Django, MySQL, Debugging, Machine learning, HTML, MongoDB",3+ weeks ago
