Title,Company,Location,Experience,Description,Apply Link,Tags,Posted
Data Scientist,Optum,Noida,3-7 Yrs,"Bachelors degree in Computer Science, Engineering, Data Science, or a related field 2+ ...",https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-3-to-7-years-010725912010,"python, scikit-learn, numpy, machine learning, tensorflow, natural language processing, supervised learning, data processing",4 days ago
Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,Scale an existing RAG code base for a production grade AI application Proficiency in P...,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-040725930590,"python, scikit-learn, tensorflow, pytorch, keras, kubernetes, pyspark, microsoft azure",1 day ago
Data Scientist-Artificial Intelligence,IBM,Kolkata,3-7 Yrs,Scale an existing RAG code base for a production grade AI application Proficiency in P...,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-kolkata-3-to-7-years-040725930558,"python, scikit-learn, tensorflow, pytorch, keras, kubernetes, pyspark, microsoft azure",1 day ago
Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,An AI Data Scientist at IBM is not just a job title – it’s a mindset. You’ll leverage ...,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-040725929947,"python, machine learning, tensorflow, pytorch, keras, kubernetes, github, natural language processing",1 day ago
Solution Architect-Cognitive Computing,IBM,Bengaluru,4-9 Yrs,Scale an existing RAG code base for a production grade AI application Proficiency in P...,https://www.naukri.com/job-listings-solution-architect-cognitive-computing-ibm-india-pvt-limited-bengaluru-4-to-9-years-040725929916,"python, pandas, tensorflow, pytorch, keras, kubernetes, emerging technologies, scikit-learn",1 day ago
Senior Python Developer,Luxoft,Hyderabad,5-10 Yrs,"Experience of working on Kubernetes / OpenShift, Dockers, Cloud Native frameworksMust h...",https://www.naukri.com/job-listings-senior-python-developer-luxoft-india-llp-hyderabad-5-to-10-years-260625923003,"rest, python, pandas, django, flask, kubernetes, openshift, orm libraries",1 week ago
Data Engineer,Prudent Globaltech Solutions,Hyderabad,1-2 Yrs,"Build the infrastructure required for optimal extraction, transformation, and loading o...",https://www.naukri.com/job-listings-data-engineer-prudent-globaltech-solutions-private-limited-hyderabad-1-to-2-years-020725926896,"hive, sql, spark, hadoop, python, scikit-learn, amazon redshift, spss",3 days ago
Data Scientist-Artificial Intelligence,IBM,Bengaluru,3-7 Yrs,"As an Associate Data Scientist at IBM, you will work to solve business problems using ...",https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-040725930333,"python, scikit-learn, tensorflow, pytorch, keras, natural language processing, predictive, pyspark",1 day ago
"Python, Pandas, Flask",Fusion Plus Solutions,Hyderabad,3-5 Yrs,Total Yrs of Experience* 5 Relevant Yrs of experience* 2+ Detailed JD *(Roles and Respo...,https://www.naukri.com/job-listings-python-pandas-flask-fusion-plus-solutions-inc-hyderabad-3-to-5-years-141124503726,"pandas, django, dbms, flask, middleware, sql, Python",3+ weeks ago
Senior Data Engineer,Cybernetics Controls,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",0-2 Yrs,"Designing, deploying and managing complex production data pipelines that interact with ...",https://www.naukri.com/job-listings-senior-data-engineer-cybernetics-controls-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-2-years-121124501072,"api gateway, scala, sql coding, pyspark, sql, git, spark, writing",3+ weeks ago
Python Developer,Appzime Technologies,New Delhi,2-5 Yrs,AppZime Technologies is looking for Python Developer to join our dynamic team and embar...,https://www.naukri.com/job-listings-python-developer-appzime-technologies-new-delhi-2-to-5-years-280425501388,"python, css, c, software testing, natural language processing, python development, machine learning, artificial intelligence",3+ weeks ago
Python Developer,Mavens I,Chennai,1-4 Yrs,Mavens i Softech Solutions Pvt Ltd is looking for Python Developer to join our dynamic ...,https://www.naukri.com/job-listings-python-developer-mavens-i-softech-solutions-pvt-ltd-chennai-1-to-4-years-260225503457,"python, css, github, software testing, natural language processing, maven, python development, machine learning",3+ weeks ago
